Date,Casos de dengue
2020-07-28,323.8284
2020-07-29,612.6076
2020-07-30,508.1464
2020-07-31,311.6116
2020-08-01,305.4936
2020-08-02,911.432
2020-08-03,1067.254
2020-08-04,946.0684
2020-08-05,243.26
2020-08-06,241.218
2020-08-07,599.9224
2020-08-08,616.1472
2020-08-09,197.6964
2020-08-10,845.856
2020-08-11,326.7672
2020-08-12,883.7716
2020-08-13,547.2176
2020-08-14,508.4356
2020-08-15,1051.1
2020-08-16,136.5844
2020-08-17,575.7856
2020-08-18,338.8156
2020-08-19,689.472
2020-08-20,800.3176
2020-08-21,448.0232
2020-08-22,1145.3344
2020-08-23,1296.5888
2020-08-24,764.5564
2020-08-25,39.9536
2020-08-26,839.8168
2020-08-27,672.2824
2020-08-28,946.2164
2020-08-29,916.322
2020-08-30,955.0224
2020-08-31,299.6084
2020-09-01,319.63
2020-09-02,752.9792
2020-09-03,1245.8812
2020-09-04,918.3528
2020-09-05,259.9728
2020-09-06,601.7228
2020-09-07,1081.956
2020-09-08,992.4232
2020-09-09,728.6836
2020-09-10,248.4172
2020-09-11,23.1672
2020-09-12,245.2952
2020-09-13,673.9
2020-09-14,720.5192
2020-09-15,185.8012
2020-09-16,565.3268
2020-09-17,380.4996
2020-09-18,885.85
2020-09-19,391.9292
2020-09-20,1124.332
2020-09-21,594.2884
2020-09-22,57.32
2020-09-23,898.4036
2020-09-24,67.2588
2020-09-25,712.9368
2020-09-26,581.2692
2020-09-27,915.1188
2020-09-28,1663.6216
2020-09-29,2053.1396
2020-09-30,4645.442
2020-10-01,18549.3324
2020-10-02,19004.7584
2020-10-03,19102.648
2020-10-04,4039.5288
2020-10-05,19134.5512
2020-10-06,11536.4144
2020-10-07,11303.7272
2020-10-08,22637.3284
2020-10-09,19561.4476
2020-10-10,8055.6628
2020-10-11,885.2004
2020-10-12,3792.6036
2020-10-13,11750.2732
2020-10-14,7349.3868
2020-10-15,22465.0424
2020-10-16,4389.4076
2020-10-17,22706.9196
2020-10-18,4013.236
2020-10-19,1588.1664
2020-10-20,13315.088
2020-10-21,5034.7784
2020-10-22,7071.2356
2020-10-23,10321.8544
2020-10-24,12170.7216
2020-10-25,11603.5532
2020-10-26,3966.0788
2020-10-27,13530.3116
2020-10-28,1566.1996
2020-10-29,17037.926
2020-10-30,13203.4764
2020-10-31,9257.176
2020-11-01,20130.906
2020-11-02,4461.6304
2020-11-03,19523.7512
2020-11-04,13188.936
2020-11-05,10588.4784
2020-11-06,16685.0644
2020-11-07,17721.0152
2020-11-08,17081.8688
2020-11-09,13552.7092
2020-11-10,1412.45
2020-11-11,21977.384
2020-11-12,17503.1004
2020-11-13,16323.7424
2020-11-14,14305.7144
2020-11-15,7073.386
2020-11-16,17186.1492
2020-11-17,11789.7692
2020-11-18,22592.6732
2020-11-19,11639.8404
2020-11-20,9743.3408
2020-11-21,3608.176
2020-11-22,9630.6096
2020-11-23,5529.3056
2020-11-24,1843.35
2020-11-25,21267.344
2020-11-26,15648.6616
2020-11-27,2937.3856
2020-11-28,19797.1616
2020-11-29,17220.8108
2020-11-30,65454.6476
2020-12-01,170146.4368
2020-12-02,157361.1604
2020-12-03,182132.4756
2020-12-04,89523.5016
2020-12-05,96410.3288
2020-12-06,120842.862
2020-12-07,90694.0276
2020-12-08,161730.7324
2020-12-09,233928.252
2020-12-10,33397.0276
2020-12-11,82515.5464
2020-12-12,190028.648
2020-12-13,285535.1272
2020-12-14,28059.7384
2020-12-15,84685.6608
2020-12-16,77100.0796
2020-12-17,87905.9544
2020-12-18,129518.2452
2020-12-19,174084.9908
2020-12-20,87179.076
2020-12-21,82512.5312
2020-12-22,84131.156
2020-12-23,128815.0868
2020-12-24,25431.5628
2020-12-25,98833.6904
2020-12-26,55609.4616
2020-12-27,55521.3304
2020-12-28,45829.4052
2020-12-29,103464.9948
2020-12-30,26316.4324
2020-12-31,217001.6996
2021-01-01,114846.1912
2021-01-02,62704.478
2021-01-03,94376.4464
2021-01-04,120343.5592
2021-01-05,226635.4796
2021-01-06,175698.7076
2021-01-07,206711.068
2021-01-08,140401.7816
2021-01-09,246410.1188
2021-01-10,130116.3376
2021-01-11,118228.6292
2021-01-12,23630.78
2021-01-13,122078.1228
2021-01-14,100782.3888
2021-01-15,97863.0496
2021-01-16,161720.7756
2021-01-17,199256.9716
2021-01-18,135644.6488
2021-01-19,100459.648
2021-01-20,82389.2096
2021-01-21,147424.6416
2021-01-22,215338.5952
2021-01-23,148923.2628
2021-01-24,101483.2992
2021-01-25,195684.4452
2021-01-26,58452.064
2021-01-27,105835.4044
2021-01-28,55280.5688
2021-01-29,57197.8756
2021-01-30,158592.3072
2021-01-31,165884.7764
2021-02-01,176679.1392
2021-02-02,52305.914
2021-02-03,50145.2132
2021-02-04,205712.074
2021-02-05,46216.4824
2021-02-06,47369.818
2021-02-07,106745.0984
2021-02-08,81077.248
2021-02-09,134539.1936
2021-02-10,192552.0868
2021-02-11,47486.9272
2021-02-12,181421.9348
2021-02-13,115390.4504
2021-02-14,51422.444
2021-02-15,100906.4612
2021-02-16,91720.546
2021-02-17,178755.4336
2021-02-18,89482.1684
2021-02-19,31191.558
2021-02-20,81567.9204
2021-02-21,34834.7344
2021-02-22,146322.2784
2021-02-23,106207.26
2021-02-24,88461.0332
2021-02-25,62690.5988
2021-02-26,147860.7388
2021-02-27,163329.0156
2021-02-28,66669.6008
2021-03-01,52774.518
2021-03-02,31003.0264
2021-03-03,50013.1912
2021-03-04,101289.5732
2021-03-05,208687.4096
2021-03-06,189841.4424
2021-03-07,239509.1912
2021-03-08,120803.0988
2021-03-09,120760.488
2021-03-10,128455.658
2021-03-11,52647.6356
2021-03-12,63120.6924
2021-03-13,157440.9148
2021-03-14,131559.9468
2021-03-15,106023.8392
2021-03-16,79474.8048
2021-03-17,45816.5632
2021-03-18,177501.1564
2021-03-19,59831.9316
2021-03-20,104594.0032
2021-03-21,214186.2704
2021-03-22,52124.6036
2021-03-23,217163.7312
2021-03-24,51033.492
2021-03-25,101784.0016
2021-03-26,119182.0964
2021-03-27,115755.214
2021-03-28,41030.2168
2021-03-29,149100.4168
2021-03-30,28767.516
2021-03-31,66773.3036
2021-04-01,18344.06
2021-04-02,12754.618
2021-04-03,48932.9324
2021-04-04,29489.4608
2021-04-05,14525.4956
2021-04-06,10817.456
2021-04-07,19584.0136
2021-04-08,9609.4812
2021-04-09,17054.16
2021-04-10,9545.2132
2021-04-11,17289.2416
2021-04-12,7877.2876
2021-04-13,6927.7524
2021-04-14,4211.4588
2021-04-15,20548.1104
2021-04-16,10212.7736
2021-04-17,16057.2528
2021-04-18,9111.1572
2021-04-19,19731.5264
2021-04-20,19153.1524
2021-04-21,18284.8868
2021-04-22,14412.892
2021-04-23,6638.3068
2021-04-24,16756.916
2021-04-25,23212.5236
2021-04-26,12499.5884
2021-04-27,23960.8568
2021-04-28,5019.3484
2021-04-29,9828.1956
2021-04-30,22761.3848
2021-05-01,21716.692
2021-05-02,9674.8364
2021-05-03,6145.2624
2021-05-04,19929.9368
2021-05-05,4601.6636
2021-05-06,3135.5032
2021-05-07,15434.4464
2021-05-08,18123.8912
2021-05-09,15837.9356
2021-05-10,5729.0944
2021-05-11,8464.1896
2021-05-12,2291.0428
2021-05-13,16042.0016
2021-05-14,3376.2648
2021-05-15,18326.7052
2021-05-16,18379.5724
2021-05-17,9270.5192
2021-05-18,16048.3712
2021-05-19,17332.8412
2021-05-20,20843.0212
2021-05-21,1978.8968
2021-05-22,3660.326
2021-05-23,3849.5424
2021-05-24,4202.922
2021-05-25,20837.734
2021-05-26,4113.5296
2021-05-27,8565.8176
2021-05-28,21395.1404
2021-05-29,20660.9116
2021-05-30,20930.0412
2021-05-31,24508.9408
2021-06-01,118.234
2021-06-02,1121.766
2021-06-03,140.8948
2021-06-04,435.0676
2021-06-05,2605.532
2021-06-06,189.2668
2021-06-07,1001.1772
2021-06-08,1117.5904
2021-06-09,928.8436
2021-06-10,766.138
2021-06-11,423.2616
2021-06-12,868.2176
2021-06-13,49.194
2021-06-14,238.8268
2021-06-15,110.5764
2021-06-16,893.7712
2021-06-17,277.7496
2021-06-18,928.2476
2021-06-19,555.3312
2021-06-20,755.4428
2021-06-21,641.0424
2021-06-22,31.3504
2021-06-23,30.0368
2021-06-24,20.3744
2021-06-25,729.4536
2021-06-26,697.8808
2021-06-27,740.2444
2021-06-28,658.5788
2021-06-29,597.7188
2021-06-30,87.176
2021-07-01,633.2648
2021-07-02,275.3328
2021-07-03,979.2284
2021-07-04,245.0088
2021-07-05,398.3128
2021-07-06,647.6332
2021-07-07,814.0948
2021-07-08,327.3456
2021-07-09,277.2276
2021-07-10,142.2376
2021-07-11,294.0976
2021-07-12,624.9512
2021-07-13,227.3324
2021-07-14,948.9864
2021-07-15,164.4952
2021-07-16,166.554
2021-07-17,1101.6516
2021-07-18,1032.0684
2021-07-19,698.2052
2021-07-20,448.1332
2021-07-21,1054.0412
2021-07-22,1051.742
2021-07-23,199.0052
2021-07-24,1091.0228
2021-07-25,589.4768
2021-07-26,614.3252
2021-07-27,1063.2988
2021-07-28,891.9472
2021-07-29,188.172
2021-07-30,213.742
2021-07-31,20.8688
2021-08-01,941.7856
2021-08-02,124.5672
2021-08-03,622.6336
2021-08-04,1021.1412
2021-08-05,27.5328
2021-08-06,322.4216
2021-08-07,1017.1004
2021-08-08,1223.2996
2021-08-09,1013.5744
2021-08-10,791.6924
2021-08-11,534.478
2021-08-12,734.7492
2021-08-13,455.2272
2021-08-14,425.8408
2021-08-15,1112.8852
2021-08-16,443.5616
2021-08-17,549.454
2021-08-18,731.8924
2021-08-19,387.462
2021-08-20,882.2604
2021-08-21,1082.56
2021-08-22,448.4792
2021-08-23,634.1636
2021-08-24,421.2084
2021-08-25,304.7984
2021-08-26,601.1332
2021-08-27,635.4136
2021-08-28,122.2424
2021-08-29,653.4536
2021-08-30,608.0224
2021-08-31,392.9588
2021-09-01,368.1456
2021-09-02,1135.7136
2021-09-03,604.886
2021-09-04,244.216
2021-09-05,826.57
2021-09-06,622.6616
2021-09-07,601.838
2021-09-08,820.3552
2021-09-09,840.7508
2021-09-10,273.1564
2021-09-11,1202.1336
2021-09-12,759.1944
2021-09-13,178.6344
2021-09-14,677.2904
2021-09-15,722.894
2021-09-16,802.2948
2021-09-17,311.0552
2021-09-18,1006.7252
2021-09-19,662.9184
2021-09-20,549.3792
2021-09-21,657.688
2021-09-22,208.8584
2021-09-23,1045.3104
2021-09-24,456.8648
2021-09-25,832.0484
2021-09-26,581.444
2021-09-27,26.748
2021-09-28,640.2964
2021-09-29,281.5924
2021-09-30,90.3516
2021-10-01,20045.6424
2021-10-02,363.3308
2021-10-03,9955.4272
2021-10-04,13578.6272
2021-10-05,916.4776
2021-10-06,15562.0928
2021-10-07,17366.4416
2021-10-08,19839.4984
2021-10-09,13304.5112
2021-10-10,1996.162
2021-10-11,11128.598
2021-10-12,3968.3396
2021-10-13,16607.4172
2021-10-14,14129.4432
2021-10-15,9367.736
2021-10-16,11114.0348
2021-10-17,18479.7048
2021-10-18,6086.804
2021-10-19,9555.3156
2021-10-20,6108.5304
2021-10-21,4576.9336
2021-10-22,19979.5888
2021-10-23,6041.3424
2021-10-24,11051.5836
2021-10-25,5038.6664
2021-10-26,2667.6696
2021-10-27,19093.57
2021-10-28,23146.3816
2021-10-29,21006.5688
2021-10-30,20185.8068
2021-10-31,20513.778
2021-11-01,21142.25
2021-11-02,1442.3516
2021-11-03,11275.2404
2021-11-04,9145.3188
2021-11-05,13253.2052
2021-11-06,12799.176
2021-11-07,7693.5124
2021-11-08,15787.5336
2021-11-09,23760.7256
2021-11-10,13465.156
2021-11-11,16282.8048
2021-11-12,8776.9796
2021-11-13,16190.4452
2021-11-14,18717.258
2021-11-15,19826.8716
2021-11-16,12682.7388
2021-11-17,23877.8872
2021-11-18,19239.7996
2021-11-19,3406.8688
2021-11-20,7902.0256
2021-11-21,19556.9148
2021-11-22,16218.1416
2021-11-23,13890.516
2021-11-24,5782.0912
2021-11-25,2302.8204
2021-11-26,8545.3416
2021-11-27,13639.2224
2021-11-28,22100.0928
2021-11-29,14843.2772
2021-11-30,31567.776
2021-12-01,7380.2744
2021-12-02,168058.186
2021-12-03,94223.726
2021-12-04,181196.594
2021-12-05,94013.3932
2021-12-06,94228.2028
2021-12-07,108181.8204
2021-12-08,73726.1124
2021-12-09,99066.8056
2021-12-10,136762.6808
2021-12-11,31461.1632
2021-12-12,158048.796
2021-12-13,121429.788
2021-12-14,95066.3292
2021-12-15,71297.5052
2021-12-16,193422.4436
2021-12-17,113097.1116
2021-12-18,53468.852
2021-12-19,113081.4808
2021-12-20,25395.2272
2021-12-21,53587.4484
2021-12-22,121874.856
2021-12-23,130604.5064
2021-12-24,113359.8272
2021-12-25,76632.9932
2021-12-26,118290.8428
2021-12-27,128783.9332
2021-12-28,25099.3172
2021-12-29,64722.4732
2021-12-30,101406.4584
2021-12-31,60478.9204
2022-01-01,218231.318
2022-01-02,112792.81
2022-01-03,63045.8468
2022-01-04,67853.6828
2022-01-05,277932.6768
2022-01-06,139091.8472
2022-01-07,27866.8132
2022-01-08,77689.2204
2022-01-09,144249.6976
2022-01-10,82759.6444
2022-01-11,101567.5564
2022-01-12,140525.4412
2022-01-13,131234.0772
2022-01-14,171188.5064
2022-01-15,114477.1104
2022-01-16,167089.8144
2022-01-17,102117.5652
2022-01-18,163292.088
2022-01-19,156403.5652
2022-01-20,77900.798
2022-01-21,184252.6496
2022-01-22,167883.4492
2022-01-23,39005.0608
2022-01-24,26089.4384
2022-01-25,76860.9932
2022-01-26,177759.3852
2022-01-27,122309.5236
2022-01-28,109616.514
2022-01-29,88211.3516
2022-01-30,168467.5524
2022-01-31,106046.014
2022-02-01,95733.7312
2022-02-02,33098.1232
2022-02-03,180603.2404
2022-02-04,180823.9644
2022-02-05,144775.5676
2022-02-06,28182.2112
2022-02-07,144172.0488
2022-02-08,30860.2208
2022-02-09,23233.7056
2022-02-10,106775.2552
2022-02-11,112791.672
2022-02-12,59436.5112
2022-02-13,122072.1852
2022-02-14,98410.6632
2022-02-15,138081.7452
2022-02-16,156053.0292
2022-02-17,122645.3548
2022-02-18,185271.3216
2022-02-19,27864.81
2022-02-20,58272.0668
2022-02-21,28849.6712
2022-02-22,56218.5756
2022-02-23,154940.2352
2022-02-24,93000.9992
2022-02-25,140627.5544
2022-02-26,69805.1628
2022-02-27,21656.3004
2022-02-28,81298.992
2022-03-01,204967.2288
2022-03-02,106254.084
2022-03-03,102781.11
2022-03-04,110021.2308
2022-03-05,162785.076
2022-03-06,92188.2168
2022-03-07,30743.7276
2022-03-08,29217.4648
2022-03-09,135883.3204
2022-03-10,50412.8428
2022-03-11,126584.9372
2022-03-12,46382.6272
2022-03-13,63802.556
2022-03-14,191480.2636
2022-03-15,40172.0984
2022-03-16,161979.8212
2022-03-17,104918.0228
2022-03-18,165653.7092
2022-03-19,57404.1348
2022-03-20,66513.8808
2022-03-21,97433.2868
2022-03-22,109653.0372
2022-03-23,193425.9464
2022-03-24,137708.2264
2022-03-25,243369.668
2022-03-26,38291.3508
2022-03-27,45496.6664
2022-03-28,133563.3916
2022-03-29,76958.9436
2022-03-30,104104.334
2022-03-31,135574.5468
2022-04-01,15646.3796
2022-04-02,37142.382
2022-04-03,36643.384
2022-04-04,7913.9804
2022-04-05,21955.7368
2022-04-06,23377.3272
2022-04-07,20789.0512
2022-04-08,20259.724
2022-04-09,5729.4288
2022-04-10,19464.768
2022-04-11,18956.608
2022-04-12,10557.6356
2022-04-13,16796.7932
2022-04-14,2922.756
2022-04-15,19641.6664
2022-04-16,16109.1056
2022-04-17,20896.4444
2022-04-18,18684.7064
2022-04-19,22872.1088
2022-04-20,17054.454
2022-04-21,17203.1612
2022-04-22,7356.96
2022-04-23,3023.2212
2022-04-24,5326.2856
2022-04-25,18479.7832
2022-04-26,8623.0296
2022-04-27,19624.6076
2022-04-28,20586.0096
2022-04-29,3895.2924
2022-04-30,4844.1504
2022-05-01,715.9856
2022-05-02,9890.058
2022-05-03,16011.7012
2022-05-04,6557.5512
2022-05-05,3880.3956
2022-05-06,20755.2148
2022-05-07,23487.6368
2022-05-08,3559.7636
2022-05-09,3228.3872
2022-05-10,8011.5872
2022-05-11,6893.8376
2022-05-12,16849.2292
2022-05-13,6557.1472
2022-05-14,20678.2064
2022-05-15,5387.936
2022-05-16,13847.4936
2022-05-17,10514.7192
2022-05-18,3932.4936
2022-05-19,21359.5836
2022-05-20,16868.2464
2022-05-21,2481.6904
2022-05-22,3434.6396
2022-05-23,20407.11
2022-05-24,18226.8004
2022-05-25,13575.4328
2022-05-26,14059.6476
2022-05-27,12533.51
2022-05-28,5837.0368
2022-05-29,9505.91
2022-05-30,19360.3452
2022-05-31,9066.5744
2022-06-01,740.2532
2022-06-02,1937.924
2022-06-03,1867.9308
2022-06-04,1671.8388
2022-06-05,3019.3264
2022-06-06,171.5404
2022-06-07,870.7392
2022-06-08,659.9392
2022-06-09,661.2288
2022-06-10,339.5312
2022-06-11,36.9216
2022-06-12,481.2856
2022-06-13,640.9672
2022-06-14,523.1168
2022-06-15,361.8372
2022-06-16,276.732
2022-06-17,555.4296
2022-06-18,39.8104
2022-06-19,540.2252
2022-06-20,607.3608
2022-06-21,85.5168
2022-06-22,1060.0256
2022-06-23,936.0248
2022-06-24,593.7656
2022-06-25,94.1836
2022-06-26,1085.606
2022-06-27,1100.4952
2022-06-28,378.3656
2022-06-29,678.4076
2022-06-30,262.7304
2022-07-01,18.2036
2022-07-02,923.018
2022-07-03,323.5756
2022-07-04,772.3828
2022-07-05,404.4932
2022-07-06,1151.6076
2022-07-07,608.7608
2022-07-08,543.968
2022-07-09,558.562
2022-07-10,1119.3396
2022-07-11,650.2604
2022-07-12,448.0624
2022-07-13,265.7212
2022-07-14,1456.4696
2022-07-15,613.2612
2022-07-16,594.1748
2022-07-17,135.0784
2022-07-18,537.9996
2022-07-19,384.0188
2022-07-20,871.7192
2022-07-21,599.2188
2022-07-22,750.8444
2022-07-23,687.8296
2022-07-24,599.7364
2022-07-25,128.6904
2022-07-26,1127.4836
2022-07-27,1199.912
2022-07-28,627.6484
2022-07-29,206.89
2022-07-30,309.2584
2022-07-31,34.5908
2022-08-01,428.0008
2022-08-02,984.196
2022-08-03,679.1636
2022-08-04,74.124
2022-08-05,550.5592
2022-08-06,1047.3804
2022-08-07,646.3452
2022-08-08,616.8288
2022-08-09,330.012
2022-08-10,41.2968
2022-08-11,623.192
2022-08-12,349.6996
2022-08-13,464.0808
2022-08-14,398.5872
2022-08-15,1142.2348
2022-08-16,808.682
2022-08-17,561.8692
2022-08-18,1275.818
2022-08-19,638.3132
2022-08-20,1129.9724
2022-08-21,906.0404
2022-08-22,247.9044
2022-08-23,941.06
2022-08-24,689.2704
2022-08-25,147.7436
2022-08-26,807.9196
2022-08-27,620.4548
2022-08-28,159.8164
2022-08-29,694.3648
2022-08-30,39.3488
2022-08-31,1404.31
2022-09-01,458.0576
2022-09-02,180.4144
2022-09-03,135.9404
2022-09-04,500.1736
2022-09-05,803.664
2022-09-06,143.4652
2022-09-07,957.1704
2022-09-08,651.9912
2022-09-10,622.8148
2022-09-11,83.972
2022-09-12,689.5908
2022-09-13,59.1108
2022-09-14,93.164
2022-09-15,990.3524
2022-09-16,1048.6408
2022-09-17,1063.0436
2022-09-18,746.1756
2022-09-19,60.0388
2022-09-20,712.5804
2022-09-21,423.7312
2022-09-22,1117.5492
2022-09-23,1056.0708
2022-09-24,39.68
2022-09-25,1098.1472
2022-09-26,1250.1052
2022-09-27,699.3608
2022-09-28,30.202
2022-09-29,626.5216
2022-09-30,857.0404
2022-10-01,297.05
2022-10-02,17504.52
2022-10-03,440.4976
2022-10-04,4441.5164
2022-10-05,19183.1084
2022-10-06,18131.7268
2022-10-07,8547.3112
2022-10-08,21137.0176
2022-10-09,15924.7088
2022-10-10,12660.2544
2022-10-11,14266.6476
2022-10-12,22737.566
2022-10-13,7612.8368
2022-10-14,20524.6456
2022-10-15,6188.554
2022-10-16,10168.2356
2022-10-17,8591.4224
2022-10-18,4591.0828
2022-10-19,22422.3744
2022-10-20,19517.656
2022-10-21,18225.9012
2022-10-22,20264.3712
2022-10-23,6429.7472
2022-10-24,20094.3468
2022-10-25,942.6492
2022-10-26,16458.2208
2022-10-27,9499.2928
2022-10-28,11875.4052
2022-10-29,23271.82
2022-10-30,16108.7748
2022-10-31,20932.9292
2022-11-01,21249.4924
2022-11-02,9463.6308
2022-11-03,2804.8616
2022-11-04,8046.684
2022-11-05,12704.3384
2022-11-06,8467.6436
2022-11-07,21820.19
2022-11-08,16465.2488
2022-11-09,7437.6744
2022-11-10,2782.62
2022-11-11,5400.4216
2022-11-12,22169.662
2022-11-13,13921.6628
2022-11-14,7994.8428
2022-11-15,1862.3072
2022-11-16,18883.8072
2022-11-17,13559.188
2022-11-18,8788.1888
2022-11-19,8850.1692
2022-11-20,8084.596
2022-11-21,2739.07
2022-11-22,18326.2632
2022-11-23,15674.418
2022-11-24,20340.286
2022-11-25,9524.354
2022-11-26,5022.5564
2022-11-27,13409.2552
2022-11-28,709.9628
2022-11-29,12560.7232
2022-11-30,7807.0872
2022-12-01,46896.0532
2022-12-02,237513.9248
2022-12-03,210413.1432
2022-12-04,32867.256
2022-12-05,216258.1312
2022-12-06,67094.3404
2022-12-07,67222.9068
2022-12-08,149523.886
2022-12-09,48154.658
2022-12-10,168760.9528
2022-12-11,148961.2032
2022-12-12,186944.8948
