Date,Casos de dengue
2020-04-18,21857.0568
2020-04-19,2561.4276
2020-04-20,14154.1224
2020-04-21,3619.3728
2020-04-22,24308.4076
2020-04-23,24750.682
2020-04-24,15599.586
2020-04-25,16388.0116
2020-04-26,16546.3068
2020-04-27,3663.6844
2020-04-28,13620.392
2020-04-29,20150.5948
2020-04-30,5773.9868
2020-05-01,8603.0476
2020-05-02,6105.9304
2020-05-03,12676.7992
2020-05-04,21474.1204
2020-05-05,21212.9092
2020-05-06,7274.8572
2020-05-07,1383.2436
2020-05-08,3713.934
2020-05-09,6461.3724
2020-05-10,6519.4384
2020-05-11,16432.5672
2020-05-12,17247.4684
2020-05-13,3143.1596
2020-05-14,10769.8476
2020-05-15,23725.1716
2020-05-16,28508.8764
2020-05-17,12746.076
2020-05-18,17259.4616
2020-05-19,15843.6296
2020-05-20,16990.7772
2020-05-21,11728.9216
2020-05-22,8480.3504
2020-05-23,26055.754
2020-05-24,23848.874
2020-05-25,14493.7628
2020-05-26,5554.3308
2020-05-27,8650.1404
2020-05-28,8577.7148
2020-05-29,17744.4664
2020-05-30,10134.5
2020-05-31,24884.048
2020-06-01,742.6124
2020-06-02,458.13
2020-06-03,729.6544
2020-06-04,542.274
2020-06-05,824.8104
2020-06-06,571.7032
2020-06-07,855.5232
2020-06-08,594.5364
2020-06-09,1275.4212
2020-06-10,585.6336
2020-06-11,170.3216
2020-06-12,868.304
2020-06-13,1250.1888
2020-06-14,863.9008
2020-06-15,906.0464
2020-06-16,235.3216
2020-06-17,906.1368
2020-06-18,1026.874
2020-06-19,180.022
2020-06-20,157.392
2020-06-21,25.4568
2020-06-22,73.5808
2020-06-23,166.1328
2020-06-24,754.6076
2020-06-25,47.6752
2020-06-26,290.6632
2020-06-27,842.0632
2020-06-28,80.8228
2020-06-29,78.324
2020-06-30,879.5252
2020-07-01,1202.7884
2020-07-02,496.9048
2020-07-03,618.7876
2020-07-04,266.7224
2020-07-05,49.8264
2020-07-06,751.7552
2020-07-07,56.4012
2020-07-08,638.842
2020-07-09,590.7616
2020-07-10,736.1488
2020-07-11,1007.8096
2020-07-12,188.0652
2020-07-13,702.2876
2020-07-14,161.2304
2020-07-15,444.9092
2020-07-16,485.6616
2020-07-17,128.2748
2020-07-18,671.2908
2020-07-19,675.1744
2020-07-20,75.6272
2020-07-21,1059.7684
2020-07-22,798.87
2020-07-23,979.9416
2020-07-24,52.0956
2020-07-25,806.2464
2020-07-26,991.7264
2020-07-27,1160.9276
2020-07-28,295.5972
2020-07-29,651.4004
2020-07-30,475.4924
2020-07-31,239.088
2020-08-01,232.334
2020-08-02,765.9748
2020-08-03,874.2
2020-08-04,709.0332
2020-08-05,218.1024
2020-08-06,198.194
2020-08-07,591.986
2020-08-08,634.6644
2020-08-09,195.9588
2020-08-10,882.4408
2020-08-11,271.9584
2020-08-12,891.5488
2020-08-13,541.6192
2020-08-14,470.8024
2020-08-15,876.2136
2020-08-16,123.0588
2020-08-17,461.648
2020-08-18,315.418
2020-08-19,728.6112
2020-08-20,894.9468
2020-08-21,366.4128
2020-08-22,1047.536
2020-08-23,1296.89
2020-08-24,766.2404
2020-08-25,34.962
2020-08-26,815.5004
2020-08-27,766.618
2020-08-28,892.7108
2020-08-29,1262.716
2020-08-30,923.5272
2020-08-31,255.006
2020-09-01,286.4992
2020-09-02,873.0392
2020-09-03,1103.4648
2020-09-04,955.6664
2020-09-05,249.8344
2020-09-06,468.868
2020-09-07,1017.0408
2020-09-08,976.2292
2020-09-09,582.506
2020-09-10,262.0968
2020-09-11,21.4372
2020-09-12,250.4912
2020-09-13,526.3708
2020-09-14,721.998
2020-09-15,160.0376
2020-09-16,576.5028
2020-09-17,419.9104
2020-09-18,1227.6992
2020-09-19,446.7056
2020-09-20,1032.3168
2020-09-21,523.8524
2020-09-22,46.8732
2020-09-23,947.9816
2020-09-24,54.3852
2020-09-25,768.4584
2020-09-26,585.8332
2020-09-27,947.3328
2020-09-28,1748.2244
2020-09-29,3121.692
2020-09-30,9012.9176
2020-10-01,18538.3276
2020-10-02,18047.3272
2020-10-03,18984.594
2020-10-04,4496.8536
2020-10-05,17924.2012
2020-10-06,11760.2512
2020-10-07,12028.5372
2020-10-08,24955.374
2020-10-09,21246.14
2020-10-10,9355.99
2020-10-11,896.8652
2020-10-12,3738.0584
2020-10-13,11784.6236
2020-10-14,7113.8464
2020-10-15,22738.552
2020-10-16,4326.5692
2020-10-17,23473.3064
2020-10-18,3904.6044
2020-10-19,1566.8144
2020-10-20,13015.4916
2020-10-21,5100.2244
2020-10-22,6855.2972
2020-10-23,10694.422
2020-10-24,11995.6652
2020-10-25,11445.3416
2020-10-26,3921.4304
2020-10-27,13180.1296
2020-10-28,1595.9796
2020-10-29,17444.0628
2020-10-30,13281.604
2020-10-31,9075.9028
2020-11-01,20176.652
2020-11-02,4596.4344
2020-11-03,19750.1088
2020-11-04,13390.15
2020-11-05,10742.5548
2020-11-06,16445.6608
2020-11-07,16569.83
2020-11-08,16886.2232
2020-11-09,13044.162
2020-11-10,1410.4284
2020-11-11,23060.886
2020-11-12,17379.0984
2020-11-13,15493.4004
2020-11-14,13943.1408
2020-11-15,7027.4316
2020-11-16,16442.2452
2020-11-17,12105.712
2020-11-18,24878.5728
2020-11-19,12046.5684
2020-11-20,10077.1524
2020-11-21,3768.9704
2020-11-22,9491.9408
2020-11-23,5390.1072
2020-11-24,1860.608
2020-11-25,19804.0272
2020-11-26,15387.8904
2020-11-27,3064.8516
2020-11-28,17960.4136
2020-11-29,17263.2524
2020-11-30,54145.0088
2020-12-01,205150.376
2020-12-02,141218.2164
2020-12-03,215256.4496
2020-12-04,78240.6172
2020-12-05,91002.4192
2020-12-06,167773.2992
2020-12-07,86070.2076
2020-12-08,213544.5528
2020-12-09,234742.4056
2020-12-10,29880.7044
2020-12-11,76830.4084
2020-12-12,188186.6312
2020-12-13,279547.4656
2020-12-14,25880.3124
2020-12-15,91822.5812
2020-12-16,66323.4572
2020-12-17,93733.6096
2020-12-18,163814.1768
2020-12-19,198555.5892
2020-12-20,92661.488
2020-12-21,70586.9344
2020-12-22,80603.6572
2020-12-23,152923.128
2020-12-24,23418.2848
2020-12-25,111534.368
2020-12-26,53110.3012
2020-12-27,39715.3388
2020-12-28,39118.0004
2020-12-29,92329.4704
2020-12-30,23087.1468
2020-12-31,215473.8152
2021-01-01,104155.022
2021-01-02,54163.4192
2021-01-03,88204.2812
2021-01-04,98952.84
2021-01-05,228327.446
2021-01-06,172450.3088
2021-01-07,217306.8768
2021-01-08,145440.8512
2021-01-09,237559.9216
2021-01-10,104271.612
2021-01-11,134372.3372
2021-01-12,22124.1552
2021-01-13,145676.3812
2021-01-14,138478.9288
2021-01-15,97230.2516
2021-01-16,116037.4708
2021-01-17,201982.9364
2021-01-18,146796.4356
2021-01-19,90381.6032
2021-01-20,81511.1868
2021-01-21,157563.6416
2021-01-22,223598.7812
2021-01-23,152719.1796
2021-01-24,112163.2292
2021-01-25,209744.6252
2021-01-26,51794.506
2021-01-27,124383.5968
2021-01-28,42779.0988
2021-01-29,36265.9
2021-01-30,123713.248
2021-01-31,94867.5156
2021-02-01,173395.7436
2021-02-02,44747.2012
2021-02-03,47726.2912
2021-02-04,199438.9836
2021-02-05,43025.7208
2021-02-06,50616.4664
2021-02-07,149011.0672
2021-02-08,73429.3772
2021-02-09,120749.334
2021-02-10,214981.2344
2021-02-11,48283.6792
2021-02-12,228366.85
2021-02-13,87157.1964
2021-02-14,55271.784
2021-02-15,96929.8452
2021-02-16,91030.1824
2021-02-17,204383.1972
2021-02-18,85358.246
2021-02-19,30939.412
2021-02-20,65368.0804
2021-02-21,30381.8892
2021-02-22,151750.1016
2021-02-23,103387.7748
2021-02-24,84507.348
2021-02-25,60290.2188
2021-02-26,155284.9
2021-02-27,195858.5128
2021-02-28,52173.4764
2021-03-01,43803.8728
2021-03-02,31953.8424
2021-03-03,35125.702
2021-03-04,100055.66
2021-03-05,257381.6444
2021-03-06,228123.3416
2021-03-07,263256.1864
2021-03-08,149319.702
2021-03-09,113838.7444
2021-03-10,138409.5488
2021-03-11,49523.6528
2021-03-12,62657.2144
2021-03-13,163862.2588
2021-03-14,116821.7804
2021-03-15,107087.2996
2021-03-16,76600.4608
2021-03-17,26268.368
2021-03-18,194989.8252
2021-03-19,61160.07
2021-03-20,107533.4616
2021-03-21,222592.9884
2021-03-22,39387.9268
2021-03-23,191319.6016
2021-03-24,44268.9612
2021-03-25,110777.7556
2021-03-26,138601.3184
2021-03-27,122861.1216
2021-03-28,37028.9736
2021-03-29,216758.914
2021-03-30,23838.2928
2021-03-31,56348.5556
2021-04-01,11687.9748
2021-04-02,9580.2316
2021-04-03,38121.9724
2021-04-04,23848.7912
2021-04-05,14126.816
2021-04-06,10633.1456
2021-04-07,18866.2672
2021-04-08,10148.584
2021-04-09,16516.3984
2021-04-10,10143.3044
2021-04-11,15950.2984
2021-04-12,8360.024
2021-04-13,7197.1576
2021-04-14,4250.5584
2021-04-15,20971.652
2021-04-16,10901.5092
2021-04-17,15157.042
2021-04-18,9015.1184
2021-04-19,18773.8572
2021-04-20,18523.0084
2021-04-21,18220.5528
2021-04-22,14337.594
2021-04-23,7031.4228
2021-04-24,16673.148
2021-04-25,24182.0688
2021-04-26,12526.6584
2021-04-27,25900.0448
2021-04-28,5063.8952
2021-04-29,9981.2424
2021-04-30,24478.7372
2021-05-01,22968.1424
2021-05-02,10341.7932
2021-05-03,5943.6904
2021-05-04,19862.562
2021-05-05,4596.5792
2021-05-06,3151.9608
2021-05-07,15700.2396
2021-05-08,19520.9852
2021-05-09,15012.9948
2021-05-10,5862.7888
2021-05-11,9059.6232
2021-05-12,2345.1436
2021-05-13,14257.524
2021-05-14,3278.7424
2021-05-15,18704.4088
2021-05-16,18338.0588
2021-05-17,9596.3668
2021-05-18,15409.278
2021-05-19,17418.2932
2021-05-20,21659.3124
2021-05-21,2047.974
2021-05-22,3777.7032
2021-05-23,3741.2264
2021-05-24,4154.8136
2021-05-25,22251.3428
2021-05-26,4174.0596
2021-05-27,8720.9428
2021-05-28,22845.9568
2021-05-29,22582.8508
2021-05-30,22352.9384
2021-05-31,25765.0932
2021-06-01,81.0956
2021-06-02,1138.5224
2021-06-03,99.374
2021-06-04,485.7892
2021-06-05,2498.8016
2021-06-06,170.6624
2021-06-07,1119.0692
2021-06-08,950.4492
2021-06-09,1029.2172
2021-06-10,681.5956
2021-06-11,395.7804
2021-06-12,979.2784
2021-06-13,45.4692
2021-06-14,248.158
2021-06-15,85.5584
2021-06-16,1027.2864
2021-06-17,257.8496
2021-06-18,686.8632
2021-06-19,585.0056
2021-06-20,640.8256
2021-06-21,636.1868
2021-06-22,22.8636
2021-06-23,21.2208
2021-06-24,16.544
2021-06-25,747.0684
2021-06-26,719.758
2021-06-27,860.56
2021-06-28,639.322
2021-06-29,543.4532
2021-06-30,85.2744
2021-07-01,705.0012
2021-07-02,260.0936
2021-07-03,1175.4032
2021-07-04,245.35
2021-07-05,365.078
2021-07-06,673.2504
2021-07-07,942.9496
2021-07-08,279.5008
2021-07-09,254.5932
2021-07-10,137.2324
2021-07-11,271.6816
2021-07-12,856.7488
2021-07-13,255.1632
2021-07-14,942.9404
2021-07-15,163.2644
2021-07-16,151.0576
2021-07-17,1068.518
2021-07-18,958.0896
2021-07-19,570.4872
2021-07-20,380.9828
2021-07-21,888.1384
2021-07-22,984.9264
2021-07-23,180.7272
2021-07-24,1101.0692
2021-07-25,441.1324
2021-07-26,609.1188
2021-07-27,829.8284
2021-07-28,1217.468
2021-07-29,177.212
2021-07-30,209.5172
2021-07-31,14.6284
2021-08-01,977.5964
2021-08-02,106.6828
2021-08-03,580.9336
2021-08-04,756.6956
2021-08-05,23.1092
2021-08-06,256.3904
2021-08-07,957.5312
2021-08-08,1233.8236
2021-08-09,886.9668
2021-08-10,734.4248
2021-08-11,445.5384
2021-08-12,894.3976
2021-08-13,397.6072
2021-08-14,375.3452
2021-08-15,902.3884
2021-08-16,441.6632
2021-08-17,740.136
2021-08-18,624.458
2021-08-19,314.4492
2021-08-20,853.7556
2021-08-21,1042.0484
2021-08-22,511.5448
2021-08-23,626.2956
2021-08-24,388.548
2021-08-25,329.6392
2021-08-26,538.1872
2021-08-27,656.8532
2021-08-28,124.0328
2021-08-29,639.2164
2021-08-30,738.2512
2021-08-31,478.476
2021-09-01,334.596
2021-09-02,944.782
2021-09-03,796.506
2021-09-04,200.8904
2021-09-05,909.4004
2021-09-06,677.7356
2021-09-07,608.2804
2021-09-08,598.364
2021-09-09,813.1736
2021-09-10,233.744
2021-09-11,1026.6732
2021-09-12,907.1504
2021-09-13,162.5904
2021-09-14,728.2696
2021-09-15,740.2952
2021-09-16,976.596
2021-09-17,309.9824
2021-09-18,868.1448
2021-09-19,722.762
2021-09-20,574.0116
2021-09-21,548.9788
2021-09-22,204.4144
2021-09-23,726.864
2021-09-24,383.9864
2021-09-25,579.2804
2021-09-26,540.5748
2021-09-27,23.7992
2021-09-28,703.3488
2021-09-29,279.218
2021-09-30,88.212
2021-10-01,20010.8608
2021-10-02,374.3364
2021-10-03,9641.448
2021-10-04,13209.5268
2021-10-05,1054.4356
2021-10-06,13386.7896
2021-10-07,17022.0748
2021-10-08,20194.9512
2021-10-09,13662.5064
2021-10-10,2003.9992
2021-10-11,11157.3916
2021-10-12,3861.43
2021-10-13,14244.3212
2021-10-14,14239.4008
2021-10-15,8903.7204
2021-10-16,10896.3996
2021-10-17,16843.4316
2021-10-18,6404.1256
2021-10-19,9673.8008
2021-10-20,6191.008
2021-10-21,4543.2148
2021-10-22,20387.5204
2021-10-23,6211.6236
2021-10-24,10975.5168
2021-10-25,5123.9764
2021-10-26,2630.8332
2021-10-27,17543.7272
2021-10-28,25706.4548
2021-10-29,21317.8236
2021-10-30,20169.6096
2021-10-31,20399.428
2021-11-01,24260.0084
2021-11-02,1398.6468
2021-11-03,11766.8488
2021-11-04,8994.578
2021-11-05,13199.1128
2021-11-06,12450.8248
2021-11-07,7632.2724
2021-11-08,14809.8696
2021-11-09,25150.14
2021-11-10,13637.114
2021-11-11,15300.0724
2021-11-12,9655.152
2021-11-13,15280.5892
2021-11-14,17453.1616
2021-11-15,18994.2528
2021-11-16,12788.3368
2021-11-17,25245.6068
2021-11-18,18442.6056
2021-11-19,3278.6148
2021-11-20,7882.0116
2021-11-21,19522.4832
2021-11-22,14113.2708
2021-11-23,13848.2396
2021-11-24,5672.1436
2021-11-25,2461.244
2021-11-26,8868.9136
2021-11-27,13344.236
2021-11-28,22271.8508
2021-11-29,13229.9036
2021-11-30,30672.4168
2021-12-01,7187.632
2021-12-02,164579.8412
2021-12-03,88096.2228
2021-12-04,228051.0388
2021-12-05,71434.1808
2021-12-06,90323.326
2021-12-07,117333.6292
2021-12-08,75490.0236
2021-12-09,96529.9956
2021-12-10,185171.0676
2021-12-11,29901.5736
2021-12-12,167848.556
2021-12-13,93807.1988
2021-12-14,82203.6352
2021-12-15,65491.3164
2021-12-16,178172.8584
2021-12-17,115001.9632
2021-12-18,54351.7052
2021-12-19,110695.9692
2021-12-20,24640.4716
2021-12-21,52874.3372
2021-12-22,107460.8612
2021-12-23,129176.5016
2021-12-24,120387.8392
2021-12-25,65986.3732
2021-12-26,154468.4872
2021-12-27,140393.3708
2021-12-28,26462.3892
2021-12-29,53136.4048
2021-12-30,108852.8572
2021-12-31,52329.6864
2022-01-01,261075.3524
2022-01-02,111261.2188
2022-01-03,70809.1204
2022-01-04,92053.0144
2022-01-05,249398.2796
2022-01-06,158670.094
2022-01-07,25385.0296
2022-01-08,75773.3588
2022-01-09,194384.772
2022-01-10,76706.0836
2022-01-11,100496.6124
2022-01-12,161307.0048
2022-01-13,167674.2352
2022-01-14,162772.304
2022-01-15,173051.824
2022-01-16,151343.1848
2022-01-17,115175.4868
2022-01-18,152795.0408
2022-01-19,164169.5912
2022-01-20,76606.684
2022-01-21,155469.226
2022-01-22,155363.7688
2022-01-23,33858.7144
2022-01-24,25212.1224
2022-01-25,67574.1124
2022-01-26,177249.7476
2022-01-27,139753.2432
2022-01-28,123794.8692
2022-01-29,84476.5572
2022-01-30,125573.3792
2022-01-31,105927.3392
2022-02-01,102180.166
2022-02-02,32694.4668
2022-02-03,166973.706
2022-02-04,216687.5588
2022-02-05,149756.0868
2022-02-06,27068.9128
2022-02-07,149940.486
2022-02-08,25422.1096
2022-02-09,21680.182
2022-02-10,159554.042
2022-02-11,108791.522
2022-02-12,47830.2224
2022-02-13,160025.3024
2022-02-14,89157.8984
2022-02-15,183652.5276
2022-02-16,159405.8952
2022-02-17,120530.5548
2022-02-18,169792.052
2022-02-19,23319.4748
2022-02-20,65170.388
2022-02-21,30201.5248
2022-02-22,60610.8668
2022-02-23,165014.1592
2022-02-24,87452.1792
2022-02-25,153702.1172
2022-02-26,65764.1036
2022-02-27,20066.4712
2022-02-28,74986.798
2022-03-01,220674.952
2022-03-02,103673.8032
2022-03-03,103724.9584
2022-03-04,123991.8388
2022-03-05,185486.6268
2022-03-06,101063.5076
2022-03-07,30761.1592
2022-03-08,22122.2116
2022-03-09,145551.7552
2022-03-10,49776.8488
2022-03-11,132035.9124
2022-03-12,41730.4488
2022-03-13,61940.4668
2022-03-14,202720.4624
2022-03-15,37307.9036
2022-03-16,268602.4024
2022-03-17,103958.0592
2022-03-18,125253.54
2022-03-19,48981.5948
2022-03-20,71019.552
2022-03-21,110799.4132
2022-03-22,114819.3364
2022-03-23,182911.8208
2022-03-24,115094.3012
2022-03-25,289440.3424
2022-03-26,36238.5232
2022-03-27,40732.1964
2022-03-28,177359.112
2022-03-29,67976.5684
2022-03-30,118133.2192
2022-03-31,133824.686
2022-04-01,8529.6872
2022-04-02,27559.7492
2022-04-03,29744.3684
2022-04-04,8059.0888
2022-04-05,23473.6388
2022-04-06,23238.608
2022-04-07,21157.7228
2022-04-08,21773.7188
2022-04-09,5670.4032
2022-04-10,18075.3192
2022-04-11,17180.2868
2022-04-12,10068.5396
2022-04-13,16269.28
2022-04-14,2962.7996
2022-04-15,19862.6892
2022-04-16,15403.9932
2022-04-17,24089.398
2022-04-18,16926.7912
2022-04-19,25074.65
2022-04-20,16491.5264
2022-04-21,16392.94
2022-04-22,7475.4328
2022-04-23,2855.2616
2022-04-24,5368.1904
2022-04-25,18882.212
2022-04-26,8729.1844
2022-04-27,19733.5688
2022-04-28,21330.0156
2022-04-29,3827.9648
2022-04-30,4869.76
2022-05-01,694.4168
2022-05-02,10482.888
2022-05-03,16315.0772
2022-05-04,6756.6044
2022-05-05,3914.9132
2022-05-06,18528.4368
2022-05-07,24604.1372
2022-05-08,3692.28
2022-05-09,3193.4128
2022-05-10,8585.152
2022-05-11,6831.1436
2022-05-12,17032.0436
2022-05-13,6804.3408
2022-05-14,20580.444
2022-05-15,5392.5564
2022-05-16,14147.5092
2022-05-17,11009.986
2022-05-18,4109.1988
2022-05-19,23745.2556
2022-05-20,16497.65
2022-05-21,2652.642
2022-05-22,3155.796
2022-05-23,20596.9732
2022-05-24,17958.1448
2022-05-25,13231.4336
2022-05-26,13853.2564
2022-05-27,12831.172
2022-05-28,5682.434
2022-05-29,9615.0712
2022-05-30,18050.8948
2022-05-31,9416.4708
2022-06-01,592.3896
2022-06-02,2183.3156
2022-06-03,1978.028
2022-06-04,1787.086
2022-06-05,3039.4144
2022-06-06,142.6092
2022-06-07,942.062
2022-06-08,608.0448
2022-06-09,565.3324
2022-06-10,375.384
2022-06-11,34.5484
2022-06-12,516.924
2022-06-13,737.002
2022-06-14,451.0628
2022-06-15,316.2908
2022-06-16,251.3564
2022-06-17,551.3196
2022-06-18,36.4452
2022-06-19,520.714
2022-06-20,615.7048
2022-06-21,80.0072
2022-06-22,887.8888
2022-06-23,957.192
2022-06-24,636.4052
2022-06-25,89.6168
2022-06-26,1046.2424
2022-06-27,1437.8604
2022-06-28,404.7084
2022-06-29,733.2692
2022-06-30,278.3008
2022-07-01,16.556
2022-07-02,1208.9708
2022-07-03,306.0628
2022-07-04,861.3008
2022-07-05,385.5576
2022-07-06,1101.7828
2022-07-07,562.5392
2022-07-08,425.6496
2022-07-09,714.5436
2022-07-10,1011.8492
2022-07-11,546.4172
2022-07-12,440.9344
2022-07-13,219.2744
2022-07-14,1394.7784
2022-07-15,566.3176
2022-07-16,534.884
2022-07-17,107.6848
2022-07-18,458.9436
2022-07-19,307.2352
2022-07-20,594.1584
2022-07-21,658.1484
2022-07-22,778.8992
2022-07-23,575.0156
2022-07-24,553.5656
2022-07-25,114.9144
2022-07-26,1016.0812
2022-07-27,980.7732
2022-07-28,786.9544
2022-07-29,227.0016
2022-07-30,308.6804
2022-07-31,22.3564
2022-08-01,419.6636
2022-08-02,991.3368
2022-08-03,659.0256
2022-08-04,55.2768
2022-08-05,500.742
2022-08-06,1227.5684
2022-08-07,651.458
2022-08-08,622.3032
2022-08-09,294.28
2022-08-10,43.9688
2022-08-11,585.8804
2022-08-12,312.106
2022-08-13,490.1244
2022-08-14,347.0464
2022-08-15,879.326
2022-08-16,936.4116
2022-08-17,534.3144
2022-08-18,981.1424
2022-08-19,526.872
2022-08-20,717.1688
2022-08-21,864.1888
2022-08-22,253.8632
2022-08-23,849.2508
2022-08-24,745.7044
2022-08-25,142.3884
2022-08-26,1054.1796
2022-08-27,606.7076
2022-08-28,154.9164
2022-08-29,657.5808
2022-08-30,34.81
2022-08-31,1361.9944
2022-09-01,356.1304
2022-09-02,201.398
2022-09-03,116.9676
2022-09-04,432.6296
2022-09-05,796.1856
2022-09-06,137.7072
2022-09-07,933.8196
2022-09-08,676.448
2022-09-10,609.7916
2022-09-11,78.4732
2022-09-12,802.6904
2022-09-13,46.9452
2022-09-14,80.42
2022-09-15,1132.866
2022-09-16,1004.1776
2022-09-17,1142.028
2022-09-18,745.8416
2022-09-19,50.6632
2022-09-20,765.5936
2022-09-21,440.4424
2022-09-22,1445.6324
2022-09-23,1138.862
2022-09-24,36.7272
2022-09-25,931.2696
2022-09-26,1503.4328
2022-09-27,687.3204
2022-09-28,26.0528
2022-09-29,647.3572
2022-09-30,775.2952
2022-10-01,304.502
2022-10-02,17927.9388
2022-10-03,473.3956
2022-10-04,4588.1096
2022-10-05,19620.1568
2022-10-06,18229.7792
2022-10-07,9332.7336
2022-10-08,21485.6956
2022-10-09,15914.5444
2022-10-10,12669.2884
2022-10-11,14387.738
2022-10-12,22872.2036
2022-10-13,7553.5392
2022-10-14,21347.9576
2022-10-15,6010.4268
2022-10-16,10500.418
2022-10-17,9185.7748
2022-10-18,4675.1156
2022-10-19,22307.9896
2022-10-20,19622.9552
2022-10-21,17079.1856
2022-10-22,20298.6764
2022-10-23,6646.2664
2022-10-24,20020.9096
2022-10-25,964.92
2022-10-26,15207.8308
2022-10-27,9743.4552
2022-10-28,11540.9164
2022-10-29,24077.0924
2022-10-30,15768.3884
2022-10-31,23617.3816
2022-11-01,23676.9148
2022-11-02,9352.2368
2022-11-03,2741.7816
2022-11-04,8843.9024
2022-11-05,12488.2212
2022-11-06,9287.9744
2022-11-07,24045.7988
2022-11-08,15104.5132
2022-11-09,7741.4248
2022-11-10,2707.062
2022-11-11,5410.4444
2022-11-12,23043.6624
2022-11-13,13747.0592
2022-11-14,7974.9996
2022-11-15,1889.6052
2022-11-16,18902.7868
2022-11-17,13226.5124
2022-11-18,9082.38
2022-11-19,9216.0368
2022-11-20,8672.602
2022-11-21,3111.5604
2022-11-22,18453.3436
2022-11-23,14589.136
2022-11-24,20849.4644
2022-11-25,10070.4056
2022-11-26,4971.1936
2022-11-27,13413.6088
2022-11-28,691.5512
2022-11-29,12224.5664
2022-11-30,7272.0836
2022-12-01,42918.1396
2022-12-02,303980.0388
2022-12-03,252141.6976
2022-12-04,34484.3928
2022-12-05,197593.1276
2022-12-06,70186.0352
2022-12-07,70116.1244
2022-12-08,193178.9172
2022-12-09,45736.2652
2022-12-10,178249.9884
2022-12-11,167588.4028
2022-12-12,218632.2388
2022-12-13,64859.8812
